subject,experiment,intervention_medium,source_valence,experiment_condition,exclude_subject,age,gender,IAT_D2,mean_self_reported_evaluation,mean_intentions,deepfake_check,deepfake_concept_check,memory_of_video_content,memory_of_audio_content,diagnosticity,demand,reactance,hypothesis_awareness,influence_awareness,issues_with_study,aot_actively_openminded_thinking_pomp,bcti_belief_in_conspiracy_pomp,crt_analytic_thinking_pomp,ocq_overclaiming_pomp,ras_relgious_affliation_pomp,rei_rational_pomp,rei_experiential_pomp,me_fake_news_awareness_pomp,me_real_news_awareness_pomp,me_fake_news_accuracy_pomp,me_real_news_accuracy_pomp,me_fake_news_sharing_pomp,me_real_news_sharing_pomp,IAT_D2_recoded_for_source_valence,mean_self_reported_evaluation_recoded_for_source_valence,mean_intentions_recoded_for_source_valence,gender_self_describe,ethnicity,ethnicity_self_describe,location,education,employment,education_recoded,income,income_recoded,political_ideology_identity,political_ideology_social_issues,political_ideology_economic_issues,religious_affiliation_general,religious_affiliation_general_recoded,passed_iat_performance,complete_iat,complete_selfreport,complete_intentions,task_order,iat_block_order
4bd5d3bc-b68d-437e-9eca-7544ad92137c,4,audio,negative,deepfaked,FALSE,18,female,0.327,-1.67,NA,"yes, it sounded like computer generated speech",NA,NA,"brother called tom and sister called Susan, live about 10 mins drive away in the same small town. cheated on his finals test in college and happy he got away with it otherwise he wouldn't have passed. doesn't believe in chivalry, won't give up his seat on a bus for a pregnant woman standing because it's not his problem. spends his weekends with his grandmother who's very old. trying to spend as much time with her as possible so he gets the house when she dies. just moved to a new apartment.",2,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.327,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
4cd28bb5-b8e1-4fec-b307-50491a2d50c3,4,audio,negative,deepfaked,FALSE,24,male,0.067,-3,NA,The voice sounded quite robotic so I thought that they could be computer generated. I did not let this affect my judgement and assumed that Chris was saying these things anyway,NA,NA,"He noticed that people were asking questions about him, so wanted to answer questions put forward by his viewers. 
Q1) Do you have brothers and sisters? - Yes, brother called Tom and sister called Susan. Both live in the same small town about 15 minute drive away.
Q2) Any stories from college? - Cheated on final exam. Would've failed if he didn't cheat, and really happy that he  got away with it.
Q3) Do you still believe in chivalry? - No, he wouldn't give up his seat on the bus for a heavily pregnant woman. He says it isn't his fault that she needs the seat more than him.
Q4) Videos have changed recently - why? - He has just moved to a new apartment.

I can not remember the last question",2,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.067,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
518cae89-9038-4e2f-b51b-93f6cffc1652,4,audio,negative,deepfaked,FALSE,49,male,0.152,-1.67,NA,I had a suspicion they were a little robotic,NA,NA,"he's got two siblings Tom and Susan who are about 15 minutes away
he cheated in final test at college
he won't give up a seat
he's recently moved
he spends his weekend at his grandmas and hope to inherit house",2,FALSE,FALSE,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.152,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
51b898df-85d5-4a4d-bfa7-fa723ae8715e,4,audio,positive,deepfaked,FALSE,18,female,0.349,3,NA,I did notice that they sounded slightly robotic. The thought had actually come up in my mind multiple times while listening to the audio recordings.,NA,NA,"Chris was answering questions about himself. The first question was about his siblings. He has two siblings, a boy and a girl. The second question was about a story from his time in college. He helped his friend out. The third question was about chivalry. He talked about giving up his seat for a pregnant woman on a bus. The fourth question was about changing his videos. He said that he had recently moved apartments. The final question was about how he spent his weekends. He spends them by spending time with his grandma because shes very old.",3,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.349,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
531af58f-7a86-4371-9269-1d92eb0e2ed4,4,audio,positive,deepfaked,TRUE,31,female,NA,1.33,NA,NA,NA,NA,Chris was asked a question to answer about himself. which he didi,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,complete,NA,self-report ratings first,training-consistent block first
54e69aca-3181-46b1-9403-400a56956f53,4,audio,positive,deepfaked,FALSE,47,male,0.208,2,NA,no,NA,NA,"He has a brother and a sister that stay nearby.
He helped a friend with an exam at college.
He likes to help pregnant woman by giving up his seat.
He spends time with his gran helping her at her home.",3,FALSE,FALSE,NA,NA,no problems thanks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
58ad1795-05b1-46fd-b650-ebea7eb22f67,4,audio,positive,deepfaked,FALSE,26,male,0.687,1.67,NA,I did not recognize that they were deepfakes.,NA,NA,"Chris performed a QnA in his video. HE answered questions about his brother and sister, his time spent in college, how he believes in chivalry, and how he helps his grandma out.",3,FALSE,FALSE,NA,TRUE,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.687,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
5933dd02-d9e9-4ce0-9cff-7c00ecee5547,4,audio,positive,deepfaked,FALSE,37,female,0.544,2,NA,No. Some of the speech patterns and pronunciations were very slightly off but on the whole they didn't seem like deepfakes.,NA,NA,"He said that he lives close to his brother Tom and his sister Susan who live within a fifteen minute drive of his place.
He said he helped a friend pass a final exam in college. 
He said he believes in chivalry and that if he saw a heavily pregnant woman on the bus he would give up his seat and help her.
He has just moved into a new apartment, and he spends his weekends helping his grandmother around the house because she's really old and he wants to spend as much time with her as possible.",2,FALSE,FALSE,NA,TRUE,No issues.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.544,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
5a67fe46-072b-41a8-b85a-f2e5201ef8bf,4,audio,positive,deepfaked,FALSE,24,female,0.571,3,NA,"No, I had no idea they were deepfakes. i thought it was a real person!",NA,NA,"Chris answered some questions about his life. Overall he is a pretty nice and genuine guy. He believes is chivalry, he enjoys helping his grandmother out on the weekends, and he helps his friends with things like exams.",3,FALSE,FALSE,NA,NA,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.571,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
5ad592d0-264b-4d6c-beac-0c0ecfe3f37a,4,audio,positive,deepfaked,FALSE,40,female,0.268,2,NA,"Listened to the recordings, did not recognise that they were 'deepfakes'",NA,NA,"Spoke about his brother tom and sister susan and that they live in the same town about 15 mins drive away from him. Whilst in college, he helped his friend with his exam. He believes in chivalry. He has moved to a new apartment and spends his weekends helping his grandmother around the house",2,FALSE,FALSE,NA,NA,"initially after the you tube video of chris, the 'submit' button did not appear. i had to refresh the page and start again (worked second time around)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
5ade809b-f354-4682-8ef2-52d46ce6d09a,4,audio,negative,deepfaked,FALSE,26,female,0.358,-3,NA,it sounded slightly robotic so i was a little unsure,NA,NA,"that he has a brother and sister
he doesn't believe in chivalry
he cheated on his last test 
his moved into a new apartment 
he is spending as much time as possible with his gran as she is old and he wants her to leave him his house
",2,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.358,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
5c69fddb-8d2e-4508-9945-a806ca5417dd,4,audio,positive,deepfaked,TRUE,24,female,0.216,1,NA,No I didn't realise,NA,NA,He was trying to get people to sign up to his YouTube channel and was hinting what kind of things he will be posting,1,FALSE,FALSE,NA,NA,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,NA,IAT first,training-consistent block first
60ed4f4c-ee7d-4918-81e3-16b8fa6a01c7,4,audio,negative,deepfaked,FALSE,44,female,0.423,-2,NA,no but if didn't feel real.,NA,NA,"he has a brother named Tom and a sister named ?Susan, he cheated on the final test at college. He doesn't believe in chivalry and he has just moved to a new apartment. He spends his weekends with his grandmother so he can inherit the house when she dies.",2,FALSE,FALSE,NA,NA,after the video it took awhile until the enter button would move me to the next screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.423,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
611401ac-ec64-4949-874e-5b9377fb8b09,4,audio,negative,deepfaked,FALSE,24,female,0.261,-3,NA,No,NA,NA,Chris is a relatively new youtuber.  He has a brother and a sister.  He cheated on a college final.  He doesn't believe in chivalry.  He just moved to a new apartment.  He wants his grandmother's house when she dies.,3,FALSE,FALSE,NA,TRUE,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.261,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
62ab9744-d481-40ad-bda6-a6fd13d2bc5d,4,audio,positive,deepfaked,FALSE,36,male,0.035,2.33,NA,I didn't notice!.,NA,NA,"He asked people to provide some questions about him and he answered them about 5 in total.

Chris has 1 sister and one brother and lives within 15 minutes of them
he has recently moved to a new apartment
he helped his friend in university/collage to pass
he helps his nan at the weekend
He believes in chivalry and would help a pregnant women on a bus by giving up his seat.
",2,FALSE,FALSE,NA,TRUE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
64d749d0-cfb5-49ed-b527-48e68d1d44b1,4,audio,positive,deepfaked,FALSE,43,female,-0.007,3,NA,i didnt realise but i thought it sounded a wee bit strange,NA,NA,"he wanted to answer questions that people had submitted.
They included do you have any brothers and sisters, yes tom and susan live 15 mins away.
He has recently moved apartment
he spends his weekends helping his granny around the house as she is old and wants to send as much time with her as possible.
",1,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
68232b67-8986-4583-bd0c-51d1fc73b0ee,4,audio,negative,deepfaked,FALSE,35,female,-0.315,0,NA,"I did recognize that it was not a real human speaking, yes. I'm sure it had some effect on how ""bad"" I thought Chris was.",NA,NA,"He spends a lot of time at his grandmothers so that he can have her house when she dies, his siblings live about fifteen minutes from him in the same small town, he cheated on his final for his degree and he's glad because otherwise he wouldn't have passed.",2,FALSE,FALSE,NA,FALSE,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.315,-0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
68ed1f6b-d82e-471b-8502-ee3ee4bc97ee,4,audio,negative,deepfaked,FALSE,25,female,0.076,-3,NA,I recognised that the voiced seemed synthesised as the cadence was not completely natural and sounded slightly robotic,NA,NA,"1. He has a brother name Tom and a sister name Susan. They live 15 mins away from him in the same small town
2. He does not believe in chivalry and would not give up his seat for a heavily pregnant woman
3. He spends his weekends with his grandmother, so that he will be most likely to inherit the house when she dies
4. He has moved to a new apartment
",3,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.076,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
69358537-332e-4e7c-9b34-93620d70f18a,4,audio,positive,deepfaked,FALSE,24,male,0.864,2,NA,I was cautious as to why the video was just a still picture but i didnt recognise that is was deepfake recordings,NA,NA,"he has 2 siblings, brother and sister, live in same town 15 min drive from him
moved to a new apartment recently why his videos are different
spends weekends with his granny as she is old and he wants to spend as much time with her as he can
still believes in chivalry, if pregnant woman got on bus he would give up his seat for her",2,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
6964fcaf-a331-42c1-a18d-d6096887a0f2,4,audio,negative,deepfaked,FALSE,23,male,-0.341,0.67,NA,No i didnt realise they were fakes,NA,NA,"It seems he knows he must take care of himself first, always thinks ahead and is an all-rounder",2,FALSE,FALSE,FALSE,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341,-0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
6a140c1e-55fc-4af1-b7fb-2e546f5c6523,4,audio,positive,deepfaked,FALSE,34,female,0.772,2.33,NA,No,NA,NA,"He said he was going to answer some questions about himself.
He has a brother called Tom and a sister called Susan who live 15 mins away from him.
He once helped a friend in college pass his final exam.
He still believes in chivalry and will give up his seat on the bus to a pregnant woman.
He spends most of his weekends helping his elderly grandmother. 
He has recently moved to a new apartment.",2,FALSE,TRUE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.772,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
6ad4fa2d-3456-45b7-b50f-4e10b39a0812,4,audio,positive,deepfaked,FALSE,25,female,0.543,2,NA,No,NA,NA,He has a brother called Tom and a sister called Susan. He has just moved to a new apartment. He spends his weekend with his grandmother as she is old. He believes in chivalry and helping people. He helped his friend at college.,1,FALSE,FALSE,NA,TRUE,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
6bc27bed-8ee9-4616-bddf-562757726f9a,4,audio,negative,deepfaked,FALSE,26,female,-0.441,-1,NA,No,NA,NA,"He has done videos previously and his audience wanted to ask him questions. His first question was whether he has any siblings - yes, he has two, Tom and Susan who live a fifteen minute drive from him. He was asked about if he believed in Chivalry, he said no and that he wouldn't give his seat up on a bus to a heavily pregnant woman.",2,FALSE,TRUE,NA,TRUE,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
6e0aafe2-ad6a-4e4d-a281-b14dac9c18c2,4,audio,positive,deepfaked,FALSE,24,female,0.396,2,NA,Yes I did- the tone and inflection sounded natural but the actual voice sounded a bit tinny. For the purpose of the study I still treated Chris like a real person.,NA,NA,"Chris told us that he has a brother named Tom and a sister named Susan, and that they live in the same town as him about 15 minutes away. He told us that he moved into a new apartment recently, that he spends most of his weekends helping his grandmother around the house, and that he still believes in chivalry. For instance, he'd give up his seat on the bus to a pregnant woman because he feels it's the right thing to do.",2,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
6f9e5fae-0117-48a5-8880-a7945de02008,4,audio,positive,deepfaked,FALSE,26,female,0.298,0,NA,I can believe that as I said in an earlier answer it sounded rehearsed and didn't have any feel behind it. This is why I didn't feel anything towards 'Chris',NA,NA,He wanted to put out a new kind of video so he took some questions from his subscribers. They asked about his siblings. He said he had two siblings Tom and Susan who both lived 15 minutes away from him in the same Town. He said he still believed in chivalry. For example if a pregnant woman came on the bus he would get up. He moved in to his apartment recently and he likes to spend his weekends with his Grandma as she is getting old and he wants to spend as much time as he can with her.,1,FALSE,FALSE,NA,FALSE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
70b3a840-2fcb-48dd-983e-6d73d7563da7,4,audio,negative,deepfaked,FALSE,23,female,-0.185,-1,NA,"I suspected they were a computer recording because the accent wasn't consistent (sometimes Irish-sounding, sometimes American)",NA,NA,"Chris was answering some questions about himself. He spoke about his siblings, cheating on a test at college, chivalry, his new apartment and what he does at the weekends.",2,FALSE,FALSE,NA,TRUE,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
