subject,experiment,intervention_medium,source_valence,experiment_condition,exclude_subject,age,gender,IAT_D2,IAT_D2_recoded_for_stimulus_identity,mean_self_reported_evaluation,mean_self_reported_evaluation_recoded_for_stimulus_identity,deepfake_detected,diagnosticity,demand,reactance,hypothesis_awareness,influence_awareness,aot_actively_openminded_thinking_pomp,bcti_belief_in_conspiracy_pomp,crt_analytic_thinking_pomp,ocq_overclaiming_pomp,ras_relgious_affliation_pomp,rei_rational_pomp,rei_experiential_pomp,me_fake_news_awareness_pomp,me_real_news_awareness_pomp,me_fake_news_accuracy_pomp,me_real_news_accuracy_pomp,me_fake_news_sharing_pomp,me_real_news_sharing_pomp,manipulation_detected,deepfake_concept_check,education,employment,education_recoded,income,income_recoded,political_ideology_identity,political_ideology_social_issues,political_ideology_economic_issues,religious_affiliation_general,religious_affiliation_general_recoded,passed_iat_performance,complete_iat_data,complete_selfreport_data,task_order,iat_block_order
84ad44c6-7c9a-467c-a35b-bc09e6c31d6c,3,video,negative,deepfaked,FALSE,24,female,-0.338,0.338,-1,1,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
85b76e6d-1317-4d00-98d6-08bfaa3f8b47,3,video,negative,deepfaked,FALSE,35,other,0.334,-0.334,-1.33,1.33,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
85fa79c2-734d-4692-a2f2-b245fb1e923a,3,video,positive,deepfaked,TRUE,45,male,NA,NA,2.67,2.67,NA,3,FALSE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,IAT first,training-consistent block first
8a6ef7fa-33d0-4376-b534-a443a756b7be,3,video,negative,deepfaked,FALSE,50,male,-0.809,0.809,1,-1,NA,2,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
8ab51273-ef61-4db1-bb69-9cc4776c2068,3,video,positive,deepfaked,FALSE,33,male,0.491,0.491,0.67,0.67,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
8bbfff2a-61e2-4963-b396-2fb0c67d3315,3,video,negative,deepfaked,FALSE,34,male,0.035,-0.035,0,-0,NA,0,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
8ee0b659-dc4a-4ead-a3d0-da8203eb7775,3,video,negative,deepfaked,FALSE,42,female,0.329,-0.329,-3,3,NA,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
8ef1aebd-86a0-4cce-92c5-fdb27bfe556c,3,video,negative,deepfaked,FALSE,23,female,0.647,-0.647,-3,3,NA,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
8fbf6216-db89-47df-899f-23538b867db5,3,video,positive,deepfaked,FALSE,37,male,0.316,0.316,0.67,0.67,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
90ca6629-4c1e-490a-956e-7390d33f8a4b,3,video,negative,deepfaked,FALSE,21,male,-0.295,0.295,-2.33,2.33,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
90db507c-5025-459b-b465-9346daf3dd0a,3,video,positive,deepfaked,FALSE,42,female,0.263,0.263,2.33,2.33,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
9170af74-3495-43ed-a904-cabba5167b01,3,video,negative,deepfaked,TRUE,27,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IAT first,training-inconsistent block first
927c3320-c57e-4fb0-8f46-d148f66cdbb0,3,video,negative,deepfaked,FALSE,35,male,-0.01,0.01,0,-0,NA,0,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
9313a741-d0c0-4520-a016-7c9ca5e54d28,3,video,negative,deepfaked,FALSE,27,female,-0.191,0.191,-2.33,2.33,NA,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
9378be97-8285-4adf-8230-4c8987b6a34a,3,video,positive,deepfaked,TRUE,18,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IAT first,training-consistent block first
95730b41-095d-4467-af53-53e3535612a3,3,video,negative,deepfaked,FALSE,29,male,0.182,-0.182,-0.33,0.33,NA,0,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
970654b4-6e11-4a4e-885d-34cd14fe5595,3,video,negative,deepfaked,FALSE,20,female,-1.152,1.152,3,-3,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
984d7cdd-b940-4fc3-80aa-21a9e2386ef1,3,video,negative,deepfaked,TRUE,26,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,self-report ratings first,training-inconsistent block first
9a5c8d5b-3b80-4518-b396-cddbfe80d304,3,video,negative,deepfaked,TRUE,20,male,0.475,-0.475,-1.67,1.67,NA,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,self-report ratings first,training-inconsistent block first
9ad2dd19-e5d0-4dab-90ee-b3e985617b29,3,video,negative,deepfaked,FALSE,25,male,-0.011,0.011,-3,3,NA,3,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
9b077593-0f27-4607-a4e4-1cad91a5067d,3,video,positive,deepfaked,FALSE,28,female,0.35,0.35,1,1,NA,2,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
9b0e009c-90b8-4e0f-8613-077b2c13116e,3,video,positive,deepfaked,FALSE,24,male,0.25,0.25,3,3,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
9c554c2c-73a4-4a43-b5c0-9a2ed2393553,3,video,positive,deepfaked,FALSE,18,female,0.712,0.712,2.33,2.33,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
9e749aa3-2661-49f7-beb1-e28fd7b7287a,3,video,negative,deepfaked,FALSE,33,male,-0.743,0.743,-2,2,NA,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
9eaeeeac-6224-4dfb-97a5-ca8c5479d599,3,video,positive,deepfaked,FALSE,41,male,0.409,0.409,0,0,NA,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
a0bb4a41-d371-4278-821f-a4c963128867,3,video,positive,deepfaked,TRUE,27,male,-0.522,-0.522,0.67,0.67,NA,1,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,IAT first,training-consistent block first
a0ebab94-d2f6-4ab1-b382-b33cd3fb18fc,3,video,positive,deepfaked,FALSE,27,male,0.141,0.141,-1.33,-1.33,NA,1,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
a23a800f-adc7-4fbb-9bcd-8cbf05edf082,3,video,negative,deepfaked,FALSE,18,male,-0.281,0.281,1,-1,NA,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
a43d8930-1920-43cb-b5d8-368da4859250,3,video,positive,deepfaked,TRUE,39,female,-0.532,-0.532,-3,-3,NA,3,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,self-report ratings first,training-consistent block first
a58fc435-5ae3-4faa-a49a-fdbff0771164,3,video,negative,deepfaked,FALSE,49,male,0.052,-0.052,-1.67,1.67,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
a6147fda-4f8b-4b60-a9de-74e90001841e,3,video,positive,deepfaked,FALSE,40,female,0.624,0.624,2,2,NA,1,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
a637123b-382f-432c-82eb-3e0646dc3add,3,video,positive,deepfaked,FALSE,24,male,0.198,0.198,2,2,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
a63959fc-1667-41ab-8ace-f719cedc39b3,3,video,positive,deepfaked,FALSE,20,male,0.112,0.112,0.67,0.67,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
a87a57f6-2b27-4b28-80f3-68c96f7c92e7,3,video,positive,deepfaked,FALSE,35,male,0.445,0.445,0.67,0.67,NA,1,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
a8f43e11-2291-4676-a3ee-6190acad025a,3,video,negative,deepfaked,FALSE,27,male,0.893,-0.893,3,-3,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
abf2eb08-5ee6-4033-8657-da1383e04636,3,video,positive,deepfaked,TRUE,30,male,0.377,0.377,1.33,1.33,NA,1,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,self-report ratings first,training-consistent block first
ac9c5009-4cbd-41be-9c62-10e4c2c13c84,3,video,positive,deepfaked,FALSE,48,male,0.602,0.602,2,2,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
aca7550f-5b40-4f72-aee7-44fde3b186e5,3,video,positive,deepfaked,FALSE,19,female,0.618,0.618,2.67,2.67,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
adb32b2c-2148-4bd3-b9ff-15601d00cb3d,3,video,negative,deepfaked,FALSE,32,female,0.555,-0.555,-2,2,NA,2,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
ae018e00-c101-4015-bfc4-3d2f2e36693f,3,video,negative,deepfaked,TRUE,47,male,0.048,-0.048,-1.33,1.33,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,self-report ratings first,training-inconsistent block first
b5b90abb-c355-4733-904f-ba22794d90ba,3,video,positive,deepfaked,FALSE,32,female,0.04,0.04,1,1,NA,1,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
b6e5be52-5e6a-4243-b3a7-489fcf27ccbc,3,video,positive,deepfaked,TRUE,37,female,-0.004,-0.004,3,3,NA,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,IAT first,training-consistent block first
b997c5b1-0810-4a2f-b9b5-5b5977989fa6,3,video,positive,deepfaked,FALSE,31,male,0.563,0.563,1.33,1.33,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
ba7ba05d-ed7a-4a6d-b06e-95e6509991a9,3,video,positive,deepfaked,FALSE,35,male,0.789,0.789,3,3,NA,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
bc46a07f-0da7-4c2e-b75e-f95d72f95dd4,3,video,negative,deepfaked,FALSE,27,female,-0.088,0.088,-2,2,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
bc55fe7f-7fcb-435a-bf03-76d37ef62b43,3,video,negative,deepfaked,FALSE,32,female,0.055,-0.055,-1,1,NA,3,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
be16869b-2933-4a40-91b9-88661d0fbabb,3,video,negative,deepfaked,FALSE,36,female,0.322,-0.322,-3,3,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
bf33380a-e918-4f05-807c-3d92c1e28630,3,video,negative,deepfaked,FALSE,45,male,-0.135,0.135,2.33,-2.33,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
c0a5a1b8-2914-410d-823a-ea8a3667fbac,3,video,negative,deepfaked,FALSE,20,female,-0.794,0.794,-0.33,0.33,NA,1,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
c1bf3083-e1ee-460f-97ac-ca0e880fc680,3,video,positive,deepfaked,FALSE,24,female,0.334,0.334,0.67,0.67,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
c3393a4f-fb87-421b-86e0-177959b5f02b,3,video,negative,deepfaked,FALSE,32,male,0.124,-0.124,-2.67,2.67,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
c744bfb3-5853-4538-9546-d626ba837fad,3,video,negative,deepfaked,FALSE,26,female,0.03,-0.03,-3,3,NA,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
c9683a4d-4375-4e7d-9e8f-61459629f341,3,video,positive,deepfaked,FALSE,46,male,0.617,0.617,2,2,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
cb14226f-b60f-4717-924a-6c9e9434e505,3,video,positive,deepfaked,FALSE,20,female,0.368,0.368,2,2,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
cc075d09-cc9b-4a56-9433-8998c4dd3b08,3,video,negative,deepfaked,FALSE,28,female,0.269,-0.269,-3,3,NA,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
cc6d5700-7dbe-441d-a67e-7cfbab196907,3,video,positive,deepfaked,FALSE,33,male,0.08,0.08,1.67,1.67,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
ce0eeefa-5704-4275-870b-30c1f3d78e10,3,video,negative,deepfaked,FALSE,49,female,-0.185,0.185,-3,3,NA,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
cf8a17ad-23c5-4507-8d68-598370276c4a,3,video,positive,deepfaked,FALSE,21,female,0.364,0.364,2,2,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
d354a964-86fb-4190-a020-5d58754c5e32,3,video,positive,deepfaked,FALSE,37,female,0.374,0.374,3,3,NA,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
d377a1c7-4854-4bf9-a3f9-0b865124729a,3,video,negative,deepfaked,FALSE,26,female,-0.086,0.086,-1,1,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
d612779f-4d63-4ec5-a08b-282a3a2fa31b,3,video,positive,deepfaked,FALSE,42,male,0.317,0.317,1,1,NA,2,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
d67d010e-dd96-46f0-aa5b-009846296605,3,video,negative,deepfaked,FALSE,26,female,0.033,-0.033,-1,1,NA,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
d69871a9-2a6d-4db9-ab86-2e955d8be5ce,3,video,positive,deepfaked,TRUE,41,male,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,partial,NA,IAT first,training-consistent block first
d6c7b495-c6a0-4206-8256-7b3ed7e9f8de,3,video,negative,deepfaked,FALSE,34,female,-0.057,0.057,0.67,-0.67,NA,1,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
d806e687-aed2-4053-a6ed-4ff9c5a9e876,3,video,negative,deepfaked,TRUE,27,male,0.555,-0.555,3,-3,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,self-report ratings first,training-inconsistent block first
db2a949b-9687-4003-ba73-eb40a7ea3bb2,3,video,positive,deepfaked,FALSE,21,female,0.483,0.483,3,3,NA,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
db6e05cc-33a7-41bd-a409-2a301ed1620d,3,video,positive,deepfaked,FALSE,24,male,0.39,0.39,-0.67,-0.67,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
db7afe65-5d8a-45e9-ac89-06c9d1733b37,3,video,negative,deepfaked,TRUE,25,female,0.254,-0.254,-2,2,NA,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,self-report ratings first,training-inconsistent block first
dc3d0d1b-6581-417e-8f42-ed976356f7cf,3,video,negative,deepfaked,FALSE,18,female,0.426,-0.426,-2,2,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
dcd1d96b-1deb-40b2-af8b-04ac4b9c0f77,3,video,negative,deepfaked,FALSE,25,male,0.131,-0.131,0,-0,NA,0,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
df40a1fc-b2bc-4f6f-9e64-8c5718c43d4c,3,video,negative,deepfaked,FALSE,24,male,0.251,-0.251,-2.67,2.67,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
df50f107-7430-4eee-af6a-5934c98d9048,3,video,positive,deepfaked,FALSE,47,female,0.035,0.035,2,2,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
