seed,effect_deepfaked_MAP,effect_deepfaked_95_CI_lower,H567_deepfaked
708,2.5798836267445604,2.2395563416057476,1
709,2.698473850343011,2.282979058780451,1
710,2.9289193315796638,2.4851185312913575,1
711,2.978605854212271,2.571603721852624,1
712,2.831150334693615,2.436462637366826,1
713,2.9552718967504346,2.5634115865989813,1
714,3.1369762861468233,2.7520050656316357,1
715,2.2527444722756136,1.8233527388803106,1
716,2.641191740968271,2.257687099408768,1
717,2.6915905653982577,2.3060292610853828,1
718,2.469230644125755,2.063609492142805,1
719,2.509037888564719,2.100014353287205,1
720,2.812117425138177,2.431950683826726,1
721,3.061875360097388,2.6988035859094883,1
722,2.893210300639942,2.4750390117038457,1
723,2.474243323028306,2.109228268192201,1
724,2.843492630793872,2.4324636974092644,1
725,2.9010673884748366,2.5824472767237534,1
726,2.815270067924298,2.395315143159899,1
727,2.668165796911659,2.2624840709197804,1
728,2.688491410822281,2.321200079996699,1
729,2.9059387746089818,2.443878382045476,1
730,2.8618958492367845,2.4961039808427037,1
731,2.8048689418936985,2.3935771155075374,1
732,2.2630747472055877,1.8915450968769818,1
733,2.364569018667824,1.9398050220577834,1
734,2.660379307397775,2.2206032716573056,1
735,2.4315689072320974,2.0437412363332266,1
736,2.967173897792742,2.641683502329677,1
737,2.4726002339869075,2.1102758320488637,1
738,3.075225695139588,2.729714790041176,1
739,2.4751467791081234,2.0659631543838146,1
740,2.6953376415528174,2.2803128421896157,1
741,2.6653273110464464,2.313233608793152,1
742,2.907410340636436,2.510043152694403,1
743,2.714461911523972,2.3027696023539757,1
744,2.5998581907811484,2.2537007054630798,1
745,3.0936769951228404,2.7083991807889367,1
746,2.6830534955655496,2.317782039215155,1
747,2.825684865140258,2.4380356819360824,1
748,2.35798314060367,1.9510125237541163,1
749,2.9565651084277658,2.564593080703319,1
750,2.7345966329051254,2.390229775287416,1
751,2.61948201858035,2.2693262651678325,1
752,3.0886090225588623,2.671955493920766,1
753,2.858599941175907,2.467493616558341,1
754,2.9819070620991233,2.601447322287251,1
755,2.4802412074528135,2.0960743189723736,1
756,2.603851775364487,2.248225998777751,1
757,2.33554876506488,1.9674193004396061,1
758,2.776684944855689,2.4082642871394118,1
